id,"datetime",lat,lon,"train_number","next_station","delay","vehicle_type","vehicle_type_abbr","destination"
186339,"1537537775000",52.5052651667,6.090484,"762","Lelystad Centrum","PT0S","Intercity","IC","Den Haag Centraal"
186341,"1537537771000",51.443076,5.4796655,"5266","Best","PT0S","Sprinter","SPR","Tilburg Universiteit"
186342,"1537537778000",51.5688923333,5.33607583333,"9662","Vught","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186343,"1537537775000",51.4432983333,5.48342166667,"3559","Helmond","PT0S","Intercity","IC","Venlo"
186344,"1537537776000",51.4931566667,5.40416833333,"861","Eindhoven","PT0S","Intercity","IC","Maastricht"
186345,"1537537778000",52.3801,4.89716566667,"3958","Amsterdam Sloterdijk","PT0S","Intercity","IC","Enkhuizen"
186346,"1537537769000",52.389358090033,4.6142299288696,"5471","Overveen","PT0S","Sprinter","SPR","Zandvoort aan Zee"
186347,"1537537772000",51.9166966667,5.85510683333,"7662","Nijmegen","PT0S","Sprinter","SPR","Wijchen"
186348,"1537537775000",52.9005186667,6.53782033333,"757","Assen","PT0S","Intercity","IC","Groningen"
186349,"1537537772000",51.5000166667,3.81106166667,"2248","Middelburg","PT0S","Intercity","IC","Vlissingen"
186350,"1537537776000",52.8237216667,4.80156,"3069","Heerhugowaard","PT0S","Intercity","IC","Nijmegen"
186351,"1537537774000",52.085370013558,4.8949034987999,"6165","Utrecht Terwijde","PT0S","Sprinter","SPR","Tiel"
186352,"1537537773000",52.192721782664,5.4340438682251,"15862","Amersfoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
186353,"1537537777000",52.3648616667,4.93080166667,"3965","Eindhoven","PT0S","Intercity","IC","Heerlen"
186355,"1537537770000",52.16282115319,5.1700192738606,"5760","Hilversum Media Park","PT0S","Sprinter","SPR","Hoofddorp"
186356,"1537537769000",52.889695,5.99317,"9066","Steenwijk","PT5M","Sprinter","SPR","Meppel"
186358,"1537537770000",51.9852516667,5.900252,"7562","Wolfheze","PT0S","Sprinter","SPR","Ede-Wageningen"
186359,"1537537776000",53.1748805,5.78025516667,"666","Heerenveen","PT0S","Intercity","IC","Rotterdam Centraal"
186360,"1537537776000",52.063171448519,5.1950225887724,"7363","Maarn","PT0S","Sprinter","SPR","Rhenen"
186361,"1537537774000",51.4450793333,5.50171816667,"3964","Eindhoven","PT0S","Intercity","IC","Amsterdam Centraal"
186364,"1537537774000",51.921852689226,4.4101993427049,"5167","Rotterdam Zuid","PT0S","Sprinter","SPR","Dordrecht"
186365,"1537537773000",52.0178045,4.70358466667,"1758","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
186366,"1537537771000",52.01701889604,4.7100827572013,"4060","Woerden","PT0S","Sprinter","SPR","Uitgeest"
186367,"1537537777000",52.1614761667,4.99312333333,"3560","Amsterdam Bijlmer ArenA","PT0S","Intercity","IC","Schiphol Airport"
186368,"1537537773000",52.279582783817,4.9767170788062,"4058","Amsterdam Amstel","PT0S","Sprinter","SPR","Uitgeest"
186370,"1537537776000",52.33449857019,4.9252470805949,"7465","Abcoude","PT0S","Sprinter","SPR","Veenendaal Centrum"
186371,"1537537769000",52.2012851667,4.99859833333,"3058","Amsterdam Amstel","PT0S","Intercity","IC","Den Helder"
186372,"1537537769000",52.1659736667,4.481737,"2265","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
186373,"1537537775000",52.04211,5.59408333333,"3061","Arnhem Centraal","PT5M","Intercity","IC","Nijmegen"
186374,"1537537770000",52.347608785018,4.9609292857277,"15863","Weesp","PT0S","Sprinter","SPR","Amersfoort Vathorst"
186375,"1537537770000",52.281110258694,5.1571468459085,"4960","Almere Poort","PT0S","Sprinter","SPR","Almere Centrum"
186376,"1537537775000",52.069525,4.32299666667,"302456","Leiden Centraal","PT0S","Intercity","IC","Lelystad Centrum"
186377,"1537537771000",52.3711218048,4.834535427662,"5865","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
186378,"1537537772000",52.098733,5.10407416667,"563","Amersfoort","PT0S","Intercity","IC","Groningen"
186379,"1537537768000",52.376520425718,4.91601758095,"4756","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Uitgeest"
186380,"1537537773000",52.164917,4.48103683333,"8867","Leiden Lammenschans","PT0S","Intercity","IC","Utrecht Centraal"
186381,"1537537774000",52.078457847512,4.3417892843647,"4652","Den Haag Laan v NOI","PT0S","Sprinter","SPR","Den Haag Centraal"
186382,"1537537778000",52.0223886667,5.17582,"3963","Roermond","PT0S","Intercity","IC","Heerlen"
186384,"1537537774000",51.9849116667,5.89951833333,"3161","Arnhem Centraal","PT0S","Intercity","IC","Nijmegen"
186385,"1537537778000",51.474923,5.676757,"9659","Helmond Brouwhuis","PT0S","Sprinter","SPR","Deurne"
186386,"1537537771000",52.5048676667,6.0914055,"662","Gouda","PT0S","Intercity","IC","Rotterdam Centraal"
186387,"1537537776000",51.7150638333,5.369333,"6764","Oss West","PT0S","Sprinter","SPR","Oss"
186388,"1537537772000",52.3887988333,4.83902283333,"2263","Amsterdam Sloterdijk","PT0S","Intercity","IC","Amsterdam Centraal"
186389,"1537537775000",52.6379216667,4.7408,"3054","Schagen","PT0S","Intercity","IC","Den Helder"
186390,"1537537779000",51.4640863333,5.61531416667,"9664","Eindhoven","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186391,"1537537772000",52.259238687102,4.645956770975,"4667","Schiphol Airport","PT0S","Sprinter","SPR","Amsterdam Centraal"
186392,"1537537773000",51.984620967318,5.9003566835399,"7661","Arnhem Presikhaaf","PT0S","Sprinter","SPR","Zutphen"
186395,"1537537773000",51.4526876667,5.45397966667,"3564","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
186396,"1537537772000",52.0963616667,5.10249833333,"3960","Hoogkarspel","PT0S","Intercity","IC","Enkhuizen"
186397,"1537537769000",52.361196,6.5866045,"1759","Almelo","PT0S","Intercity","IC","Enschede"
186398,"1537537777000",53.1064666667,6.62631833333,"8155","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
186399,"1537537777000",51.8311533333,5.25906333333,"863","'s-Hertogenbosch","PT0S","Intercity","IC","Maastricht"
186400,"1537537772000",52.091132966601,5.1074032400676,"4962","Utrecht Centraal","PT0S","Sprinter","SPR","Almere Centrum"
186401,"1537537776000",52.5997583333,4.700775,"3067","Amsterdam Sloterdijk","PT0S","Intercity","IC","Nijmegen"
186403,"1537537774000",52.406260044901,5.3080604226922,"14660","Almere Parkwijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
186404,"1537537772000",52.38290022275,4.6725981398575,"5454","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
186405,"1537537768000",51.951775261231,4.5535379681772,"7767","Nieuwerkerk a/d IJssel","PT0S","Sprinter","SPR","Gouda Goverwelle"
186406,"1537537773000",52.43812,4.81393166667,"867","Amsterdam Centraal","PT0S","Intercity","IC","Maastricht"
186407,"1537537772000",52.161611491166,4.4755946550371,"3360","Sassenheim","PT0S","Sprinter","SPR","Hoorn Kersenboogerd"
186408,"1537537775000",51.693951,5.29512166667,"3962","Utrecht Centraal","PT0S","Intercity","IC","Enkhuizen"
186410,"1537537777000",51.4232641667,4.1685095,"12250","Goes","PT0S","Intercity","IC","Vlissingen"
186411,"1537537770000",53.175575,6.61789166667,"6251","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
186412,"1537537775000",52.04822,5.560985,"3060","Heiloo","PT0S","Intercity","IC","Den Helder"
186414,"1537537778000",52.22583887382,5.1821444871541,"15861","Baarn","PT10M","Sprinter","SPR","Amersfoort Vathorst"
186415,"1537537777000",52.0851076667,4.73772633333,"8858","Leiden Lammenschans","PT5M","Intercity","IC","Leiden Centraal"
186416,"1537537778000",51.7400215,5.4518445,"4463","'s-Hertogenbosch Oost","PT0S","Sprinter","SPR","Dordrecht"
186417,"1537537775000",52.282750719167,5.1563706119151,"5763","Hilversum","PT0S","Sprinter","SPR","Utrecht Centraal"
186418,"1537537769000",52.047402090875,4.4805148091752,"6856","Voorburg","PT0S","Sprinter","SPR","Den Haag Centraal"
186419,"1537537770000",52.49772,4.74735666667,"856","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
186420,"1537537777000",51.5855326667,5.31704783333,"5259","Best","PT0S","Sprinter","SPR","Weert"
186421,"1537537774000",52.9277096667,6.54761483333,"8166","Beilen","PT0S","Sprinter","SPR","Zwolle"
186423,"1537537773000",51.5686926667,5.13542333333,"5264","Tilburg","PT0S","Sprinter","SPR","Tilburg Universiteit"
186424,"1537537776000",52.3883466667,4.63744,"2258","Dordrecht","PT0S","Intercity","IC","Vlissingen"
186425,"1537537769000",52.531232133213,5.8725640453178,"14662","Dronten","PT0S","Sprinter","SPR","Amsterdam Centraal"
186426,"1537537776000",51.807186,4.66926683333,"5965","Dordrecht Zuid","PT0S","Sprinter","SPR","Roosendaal"
186427,"1537537774000",52.3232715,4.93628166667,"1665","Duivendrecht","PT0S","Intercity","IC","Enschede"
186429,"1537537773000",51.7335878333,5.27665533333,"3561","'s-Hertogenbosch","PT0S","Intercity","IC","Venlo"
186430,"1537537770000",52.221720793589,5.0041655413624,"7458","Amsterdam Bijlmer ArenA","PT0S","Sprinter","SPR","Uitgeest"
186432,"1537537775000",52.5268926667,4.99739733333,"3967","Amsterdam Sloterdijk","PT0S","Intercity","IC","Heerlen"
186433,"1537537768000",51.957898573221,4.6014808684143,"4063","Rotterdam Noord","PT0S","Sprinter","SPR","Rotterdam Centraal"
186434,"1537537774000",52.0762216667,4.33144333333,"2156","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
186435,"1537537772000",51.4801766667,3.95759866667,"2273","Rilland-Bath","PT0S","Intercity","IC","Amsterdam Centraal"
186436,"1537537772000",52.208041489547,5.2814689626969,"5560","Soest Zuid","PT0S","Sprinter","SPR","Utrecht Centraal"
186437,"1537537776000",52.140310903663,5.2426403923366,"5563","Soest","PT0S","Sprinter","SPR","Baarn"
186438,"1537537773000",51.4449071667,3.59550416667,"2275","Middelburg","PT0S","Intercity","IC","Amsterdam Centraal"
186439,"1537537776000",51.5866183333,4.68201666667,"3659","Etten-Leur","PT0S","Intercity","IC","Roosendaal"
186441,"1537537776000",53.2105681667,6.56559166667,"8168","Haren","PT0S","Sprinter","SPR","Zwolle"
186442,"1537537776000",52.0237883333,6.06672,"3658","Zutphen","PT0S","Intercity","IC","Zwolle"
186443,"1537537774000",51.7640083333,4.64909,"2269","Haarlem","PT0S","Intercity","IC","Amsterdam Centraal"
186444,"1537537771000",52.9205035,4.7704635,"3052","Den Helder Zuid","PT0S","Intercity","IC","Den Helder"
186445,"1537537779000",51.8277891667,5.825031,"4465","Wijchen","PT0S","Sprinter","SPR","Dordrecht"
186446,"1537537770000",52.034438135241,5.1677708928013,"6063","Culemborg","PT0S","Sprinter","SPR","Tiel"
186447,"1537537771000",52.486134701217,4.6753450263318,"4865","Castricum","PT0S","Sprinter","SPR","Hoorn"
186449,"1537537770000",52.459171354532,4.8443178716806,"3367","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Leiden Centraal"
186450,"1537537769000",52.013581708891,4.7661068535897,"7867","Woerden","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186451,"1537537770000",51.62382,5.20106,"3661","Tilburg","PT0S","Intercity","IC","Roosendaal"
186453,"1537537778000",51.925206,4.46988183333,"2254","Kapelle-Biezelinge","PT0S","Intercity","IC","Vlissingen"
186454,"1537537769000",52.176515,4.4947715,"765","Schiphol Airport","PT0S","Intercity","IC","Groningen"
186455,"1537537771000",52.516756167911,4.711645783295,"4069","Zaandijk Zaanse Schans","PT0S","Sprinter","SPR","Rotterdam Centraal"
186456,"1537537774000",52.07893981455,4.3258123976883,"5169","Den Haag Moerwijk","PT0S","Sprinter","SPR","Dordrecht"
186457,"1537537771000",52.051559822064,4.4223274496977,"7869","Zoetermeer Oost","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186458,"1537537774000",52.6942216667,5.20342333333,"3969","Hoorn Kersenboogerd","PT0S","Intercity","IC","Heerlen"
186462,"1537537770000",51.815578595687,5.7504969288498,"7663","Nijmegen","PT0S","Sprinter","SPR","Zutphen"
186463,"1537537769000",51.2402633333,5.81792333333,"859","Roermond","PT0S","Intercity","IC","Maastricht"
186465,"1537537775000",51.5610546667,5.07902116667,"6661","Gilze-Rijen","PT0S","Sprinter","SPR","Dordrecht"
186466,"1537537769000",51.692129659538,5.2942442452781,"6962","Zaltbommel","PT0S","Sprinter","SPR","Den Haag Centraal"
186467,"1537537773000",52.22665,5.500025,"560","Amersfoort","PT0S","Intercity","IC","Rotterdam Centraal"
186468,"1537537772000",52.017409690861,4.7056242664064,"6865","Gouda","PT0S","Sprinter","SPR","Gouda Goverwelle"
186469,"1537537777000",52.0231316667,5.17562666667,"860","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
186470,"1537537775000",52.6916583333,6.19773533333,"9059","Steenwijk","PT0S","Sprinter","SPR","Leeuwarden"
186471,"1537537771000",52.2401183333,6.83451516667,"1766","Amersfoort","PT0S","Intercity","IC","Den Haag Centraal"
186472,"1537537768000",52.6421583333,5.03235333333,"3956","Hoorn Kersenboogerd","PT0S","Intercity","IC","Enkhuizen"
186473,"1537537771000",52.6544315,4.78790816667,"869","Alkmaar","PT0S","Intercity","IC","Maastricht"
186474,"1537537771000",52.112666,4.4139495,"2256","Den Haag HS","PT0S","Intercity","IC","Vlissingen"
186475,"1537537774000",52.312743182157,5.0435502748703,"14658","Amsterdam Muiderpoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
186477,"1537537769000",52.323696911932,4.9356831921563,"4358","Amsterdam Zuid","PT0S","Sprinter","SPR","Hoofddorp"
186478,"1537537774000",52.312582516486,5.0435933109196,"5758","Diemen Zuid","PT0S","Sprinter","SPR","Hoofddorp"
186480,"1537537770000",52.1534816667,5.37154,"1763","Hengelo","PT0S","Intercity","IC","Enschede"
186481,"1537537772000",52.3387816667,4.87130833333,"758","Schiphol Airport","PT0S","Intercity","IC","Den Haag Centraal"
186482,"1537537777000",51.7840416667,5.61412166667,"3663","Oss","PT0S","Intercity","IC","Roosendaal"
186483,"1537537778000",51.7841495,5.61433133333,"3667","Dieren","PT0S","Intercity","IC","Roosendaal"
186485,"1537537778000",52.347325934203,5.7171682706807,"5662","Ermelo","PT5M","Sprinter","SPR","Utrecht Centraal"
186486,"1537537774000",53.1953921667,5.78739883333,"9068","Grou-Jirnsum","PT0S","Sprinter","SPR","Meppel"
186487,"1537537775000",52.014575652788,4.7486029565609,"7758","Gouda","PT0S","Sprinter","SPR","Rotterdam Centraal"
186488,"1537537769000",52.338747123599,4.8725448412731,"5765","Diemen Zuid","PT0S","Sprinter","SPR","Hilversum"
186489,"1537537773000",52.2257916667,5.182385,"11663","Amersfoort","PT10M","Intercity","IC","Amersfoort Schothorst"
186490,"1537537774000",51.924790702818,4.4682725483461,"5058","Den Haag HS","PT0S","Sprinter","SPR","Den Haag Centraal"
186491,"1537537775000",51.9847916667,5.90404833333,"3665","Arnhem Centraal","PT0S","Intercity","IC","Roosendaal"
186492,"1537537769000",51.067375,5.86545833333,"3957","Sittard","PT0S","Intercity","IC","Heerlen"
186493,"1537537777000",52.097785739303,5.1041216339115,"5663","Den Dolder","PT0S","Sprinter","SPR","Zwolle"
186494,"1537537773000",52.3344781667,4.89514483333,"3158","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
186495,"1537537771000",52.637748804858,4.7377451321228,"4856","Castricum","PT0S","Sprinter","SPR","Haarlem"
186496,"1537537778000",52.3609416667,4.93089333333,"858","Den Helder Zuid","PT0S","Intercity","IC","Den Helder"
186497,"1537537776000",52.027706558378,5.5329459185922,"7360","Maarn","PT0S","Sprinter","SPR","Breukelen"
186498,"1537537769000",52.103058483404,5.0895527720303,"7463","Bunnik","PT0S","Sprinter","SPR","Veenendaal Centrum"
186500,"1537537769000",51.8628575,5.85971,"4460","Arnhem Zuid","PT0S","Sprinter","SPR","Arnhem Centraal"
186501,"1537537777000",51.8391666667,5.84992666667,"3660","Nijmegen","PT0S","Intercity","IC","Zwolle"
186502,"1537537769000",51.492364,5.4047555,"9661","Eindhoven","PT0S","Sprinter","SPR","Deurne"
186503,"1537537770000",52.467178330751,4.8051798273428,"4767","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Utrecht Centraal"
186504,"1537537773000",52.103067413321,5.0074533318928,"7858","Woerden","PT0S","Sprinter","SPR","Den Haag Centraal"
186505,"1537537776000",51.44031,5.93425166667,"3566","Helmond","PT0S","Intercity","IC","Schiphol Airport"
186506,"1537537774000",51.264695,5.66086833333,"864","Eindhoven","PT0S","Intercity","IC","Alkmaar"
186507,"1537537769000",52.4322391667,5.40210933333,"761","Lelystad Centrum","PT10M","Intercity","IC","Groningen"
186509,"1537537773000",51.595765,5.30634,"862","'s-Hertogenbosch","PT0S","Intercity","IC","Alkmaar"
186511,"1537537774000",52.489927421046,4.789855559906,"4754","Krommenie-Assendelft","PT0S","Sprinter","SPR","Uitgeest"
186512,"1537537775000",51.4224038333,6.050698,"3557","Blerick","PT0S","Intercity","IC","Venlo"
186513,"1537537778000",51.4359935,5.529222,"6459","Maarheeze","PT0S","Sprinter","SPR","Weert"
186514,"1537537770000",52.508392102021,5.4726591576772,"14661","Kampen Zuid","PT5M","Sprinter","SPR","Zwolle"
186516,"1537537773000",51.4540866667,4.29762666667,"2250","Krabbendijke","PT0S","Intercity","IC","Vlissingen"
186517,"1537537778000",52.37517493067,5.2177810399782,"4963","Almere Poort","PT0S","Sprinter","SPR","Utrecht Centraal"
186518,"1537537772000",52.0724448333,4.87662266667,"11765","Utrecht Centraal","PT0S","Intercity","IC","Amersfoort Schothorst"
186519,"1537537774000",51.5177483333,4.42754833333,"2271","Roosendaal","PT0S","Intercity","IC","Amsterdam Centraal"
186521,"1537537769000",52.169023988699,4.4851775600456,"6369","Den Haag Mariahoeve","PT0S","Sprinter","SPR","Den Haag Centraal"
186522,"1537537772000",52.358583826021,5.1712066099475,"14663","Almere Buiten","PT0S","Sprinter","SPR","Zwolle"
186523,"1537537772000",52.9614166667,5.91463166667,"9057","Grou-Jirnsum","PT0S","Sprinter","SPR","Leeuwarden"
186524,"1537537772000",51.958179108447,5.5783897127354,"7462","Veenendaal Centrum","PT0S","Sprinter","SPR","Uitgeest"
186525,"1537537776000",52.5043016667,6.09153333333,"3669","Wijhe","PT0S","Intercity","IC","Roosendaal"
186527,"1537537778000",52.646675217208,5.0308071070676,"4858","Halfweg-Zwanenburg","PT0S","Sprinter","SPR","Amsterdam Centraal"
186528,"1537537784000",52.1180396667,5.15875233333,"11760","Utrecht Centraal","PT0S","Intercity","IC","Den Haag Centraal"
186529,"1537537787000",52.1653283333,5.473125,"1562","Amersfoort","PT5M","Intercity","IC","Amsterdam Centraal"
186530,"1537537784000",52.079942151418,4.3251347303899,"6354","Voorschoten","PT0S","Sprinter","SPR","Haarlem"
186531,"1537537779000",52.241555,5.172265,"1563","Hilversum","PT10M","Intercity","IC","Deventer"
186532,"1537537781000",51.2824483333,5.64718666667,"3959","Weert","PT0S","Intercity","IC","Heerlen"
186533,"1537537783000",52.2091865,5.969871,"1661","Deventer","PT0S","Intercity","IC","Enschede"
186534,"1537537785000",51.6882446667,5.293066,"3662","'s-Hertogenbosch","PT0S","Intercity","IC","Zwolle"
186535,"1537537781000",52.3088845,5.07319716667,"2471","Duivendrecht","PT0S","Intercity","IC","Dordrecht"
186536,"1537537780000",52.0801596667,4.32563733333,"1767","Gouda","PT0S","Intercity","IC","Enschede"
186537,"1537537786000",51.87396615497,5.3923170608346,"6061","Tiel Passewaaij","PT0S","Sprinter","SPR","Tiel"
186540,"1537537782000",52.059092161048,5.3914886441161,"7461","Veenendaal Centrum","PT0S","Sprinter","SPR","Rhenen"
